user_id,City,User Longitude,User Latitude,restaurant,Resturant Longitude,Resturant Latitude,Categories,Special Diets,rating,restaurant_id
2151,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,19
2152,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,19
2157,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,19
2158,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,19
2175,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,19
2185,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,19
2186,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,19
2188,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,19
2189,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.3,19
2193,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,19
2198,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,19
2199,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.3,19
2200,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,19
2201,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,19
2202,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,19
2210,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,19
2215,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.2,19
2219,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,19
2224,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,19
2225,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,19
2230,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,19
2235,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.2,19
2236,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,19
2241,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,19
2245,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,19
2247,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,19
2249,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,19
2254,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,19
2257,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.9,19
2259,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.5,19
2261,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.5,19
2262,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,19
2264,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3,19
2265,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,19
2266,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,19
2267,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,19
2273,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.4,19
2274,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.8,19
2280,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,19
2282,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,19
2283,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.1,19
2284,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.5,19
2288,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.2,19
2292,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,19
2293,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4,19
2302,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.6,19
2305,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.3,19
2315,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",3.7,19
2317,Riyadh,46.64889697,24.62101851,Lusin,46.68345091,24.69782075,"Mediterranean, Middle Eastern, Armenian","Vegetarian Friendly, Vegan Options, Gluten Free Options",4.6,19
6,Riyadh,46.66340073,24.91696835,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.6,20
17,Riyadh,46.78163203,24.60506066,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.9,20
19,Riyadh,46.57813549,24.62983895,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.8,20
38,Riyadh,46.55716684,24.72378367,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.4,20
48,Riyadh,46.80373718,24.660591,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.4,20
60,Riyadh,46.69305849,24.85945346,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.4,20
62,Riyadh,46.95764441,24.50222427,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.4,20
70,Riyadh,46.52025347,24.61168244,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.7,20
89,Riyadh,46.70605208,24.51888421,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.8,20
96,Riyadh,46.69346739,24.92985117,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.6,20
116,Riyadh,46.85889794,24.9737652,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.4,20
117,Riyadh,46.67793818,24.50720628,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.6,20
118,Riyadh,46.74240378,24.94833024,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",2,20
122,Riyadh,46.88417464,24.75823517,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.2,20
140,Riyadh,46.87423471,24.61625974,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.2,20
152,Riyadh,46.94170261,24.98453271,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.9,20
162,Riyadh,46.89505647,24.87422952,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.2,20
163,Riyadh,46.53265738,24.51762193,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.1,20
177,Riyadh,46.61101785,24.7361134,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.7,20
180,Riyadh,46.79916339,24.66982454,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.1,20
182,Riyadh,46.7921352,24.6099099,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.9,20
200,Riyadh,46.7810525,24.54137221,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.4,20
219,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.5,20
220,Riyadh,46.63558868,24.73990671,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.3,20
225,Riyadh,46.95651138,24.68414188,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.8,20
253,Riyadh,46.84693635,24.65422896,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.9,20
261,Riyadh,46.70993509,24.70441023,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.7,20
278,Riyadh,46.8342868,24.94450678,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.9,20
288,Riyadh,46.94800669,24.91703979,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.8,20
307,Riyadh,46.64902671,24.99806901,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.7,20
319,Riyadh,46.897154,24.50492001,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.6,20
331,Riyadh,46.67906115,24.55607122,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",2.6,20
334,Riyadh,46.62435003,24.74936837,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.7,20
340,Riyadh,46.92268701,24.97128933,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",2.8,20
349,Riyadh,46.52215128,24.71598536,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",5,20
390,Riyadh,46.90814553,24.91140277,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4,20
404,Riyadh,46.87045778,24.77363427,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4,20
444,Riyadh,46.7466173,24.75929215,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.9,20
482,Riyadh,46.65628081,24.71297164,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4,20
1545,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.9,20
1546,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.8,20
1547,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4,20
1548,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",2.8,20
1589,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4,20
1590,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.2,20
1591,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.3,20
1592,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.4,20
1611,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.4,20
1612,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.3,20
1635,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.7,20
1648,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.5,20
1696,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.2,20
1713,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.5,20
1729,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.4,20
1780,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.4,20
1781,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.6,20
1782,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.6,20
1783,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.6,20
1784,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",1.8,20
1791,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.2,20
1792,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.1,20
1793,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.3,20
1800,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",2.1,20
1802,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.7,20
1841,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.5,20
1844,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4,20
1845,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.7,20
1846,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.4,20
1848,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.3,20
1849,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.9,20
1851,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.1,20
1856,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.7,20
1859,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.3,20
1860,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.3,20
1862,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.6,20
1863,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.6,20
1865,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.8,20
1875,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",2.8,20
1876,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.8,20
1880,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.4,20
1881,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3,20
1882,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.4,20
1884,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.5,20
1885,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.5,20
1887,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.9,20
1891,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.6,20
1896,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.1,20
1897,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.7,20
1898,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.3,20
1902,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.3,20
1903,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.6,20
1904,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.8,20
1906,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.7,20
1908,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.7,20
1911,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.7,20
1912,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.4,20
1914,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.8,20
1918,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.8,20
1923,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.1,20
1926,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.2,20
1928,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.7,20
1929,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.5,20
1930,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.2,20
1936,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.9,20
1937,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.4,20
1940,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.8,20
1941,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.9,20
1944,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.6,20
1945,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.6,20
1949,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4,20
1950,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.6,20
1951,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.1,20
1953,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.4,20
1955,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",3.4,20
1956,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4.3,20
1958,Riyadh,46.73230709,24.75166306,Maestro Pizza,46.61872324,24.74650535,"Italian, Pizza, Fast Food","Vegetarian Friendly, Vegan Options",4,20
