user_id,business_id,rating
tJhLQ5d-w9W0uqTgPaNFnQ,qV325HCv3cZKgdgkMJObNQ,4.0
W6p-PfylDM-7NTctKK-OXQ,H9u7hpVQRp5-yD-kMofn-g,5.0
T9oFblU3a19zDsv-x14KqA,XiDhSghC-9Hz19hBlLpbyg,4.0
BZjZdaohwsKdzypQJUGBSQ,1Tb7ION52mf2I7wXJY9HAw,1.0
5qhlMMo7S3q3sBqXYCO2LA,HfJeU5-MzRGiO3nIJwnEqQ,4.0
1xplEV95KSN2vY8hNkrKyw,H-Xc7JbVvxSkWfkuzwrveA,1.0
JQvMNDFsvT_njvRgWUir3A,HSv0Pe45yPAs6PgwlcTPcg,4.0
bYENop4BuQepBjM1-BI3fA,hyKBOIgCLQ5srZ47Q5gIqQ,4.0
hRqYxBmpQd_-gA5f1o0eFw,427weUnxju_Sbh4SabYdJw,4.0
TnpQRI0nr4kR5L3Y_UKrPA,APPD1BH0KgSzSOg66F3bLA,2.0
6jQTCgRl1F8DpMe-2cTOrQ,aAxnbMNv1McKM3iYqHFfiw,5.0
q91tQNboB-0HWtM8cXRjdg,koU-NJTb-CSoCK-UI1uCjQ,2.0
mq--YNqsMPLpuK8fqaO8IQ,y0bamNPKpnciqIgozYxrLw,2.0
0TBK4KcAg6Nnskqi32EYYw,EME5hqQLjBD7e2cLryupbA,5.0
JQvMNDFsvT_njvRgWUir3A,ZNWox30LIv7hV5k5YP8tCQ,4.0
s_LR8XkR4C2uRMyHj4a12Q,4jkH3istYst8zxLxb-QVmg,4.0
2G-utK98Ov-qVNLl0BN6Sw,oe-iacnzvyHV8zxaNqCf7A,5.0
g2msNh9EGVSnTdYG8pfEDg,gq3m1jV115bH370JfIK0-A,2.0
VglGu51dva1QZv1BmjiZZQ,EgsjOdJcjl3Q-RgMiwQZXw,5.0
8FhAkwx9EAD-5KGJvcg7Yw,yNCFucjmzObzUI7X3Ql_lw,4.0
iJDgB8rVNmC0rGAqSS1kYg,K4wVovK22PnUpCNgy30KSA,5.0
PbGvkCiAh54gAIaXiAbsDg,0XKSJa0Iy2Rkd65sCvqgmQ,4.0
NndHosv5H2MvQifd4qBacw,ld_H5-FpZOWm_tkzwkPYQQ,3.0
7y0ijKRYM4MieYX3xRKvWw,5zOerMs6PXlm6sWrvMepRQ,5.0
uJDVCKqUdD4lVxLCFdoNuw,UjtAPcznFK2ujyjAK1n_kQ,5.0
yBjmRFAU8-GMBybYieIbMA,UR9dzGGVfcJhHt_mG3bTRA,5.0
2G-utK98Ov-qVNLl0BN6Sw,UWB_Oi9dkPwXfhYgFMnjsw,5.0
bYENop4BuQepBjM1-BI3fA,C925zLMJaPWOFqpJmXvuBg,4.0
8rJ7EUcR0hYP4_MJwsJCJg,toEYTrafM81UMo2GyCSxFw,4.0
qud2baKzjibWVG0UAnB9Sw,LdECsE8lJS7v5GTFTcjPSg,3.0
BL4X3-DaNB9Ggww3lcjOGQ,8Y3Qw0aFzO4sw-9cJmK4cw,1.0
ZqEdxDDIGeInfR30_S0r5A,GMezqeTkp3_nOfcDiEKQeg,2.0
SSeUZBpQmk-u2wlsg5xbRQ,NoZgfiWSD0hy6knY44SfbA,5.0
eJiLtJfi5uEkdx-n2My5yQ,lFRAW6mFM_yMYn3ljsQ__g,1.0
dTS96BwskmWbiY9MeROKsg,eS3gRY_8yxWiGzMZIdgz-A,4.0
VoKtqw0wVJDfxglLwfboIg,-81BXpO5Fuk-RqCabS7LMw,5.0
zOet7kNBcmn8i5hnt6CVZw,Hr_zdqPZ9VkGjKNv4UIQRg,5.0
OJ_wZoi4vnv2r3ve08MbWg,lsGqBsJQET4kKxVJfH0jpw,3.0
j9JbJVVvgnmJxZktD5o0Iw,396f8MzWKYCezwilvRbp2w,5.0
0sAUF_yzU7nlac8Hg-FUvg,w2aRLfmCtvtuHIexk08gYA,5.0
WZ4vEAuJdBgHrnIZlBQLig,Nvx2MceKWAtikcAxk_TBMg,3.0
RsD0G4iNpRPh0WzFULaN0w,boTwyOpii_MfFwwo6gPp6w,4.0
5STRta9Muto7ycOtdof1jg,Ea4G-2lAbodTM7FBaSO-tQ,4.0
VGSfK2etD_-2XDbKTkmxcA,3yW8-dUi1wwCEf0URxUA7A,2.0
xZk7TPtoj0jz-ETaW-t3ig,hdtnpHXn-iIFTzPLvoOK0Q,5.0
KrmXBkka8GatOKvRwNhhtA,LFtwjMZrn0PUAiB4yiSn-w,5.0
3cIUNG9vcFa3fE0cP03UDQ,3Wy21heeDm8h2tSZfcj6OA,5.0
iRnW3XtbLs5oLB75NgyRoA,65_MIvrauhGs_jssN4-uUQ,2.0
bYENop4BuQepBjM1-BI3fA,R_J3B7usj-NDHm_wNFSa0w,3.0
D43-U7OrkCZ8Ktlnx-oOiQ,S-pwdOmtIPL2UCjQEvKROg,4.0
iJDgB8rVNmC0rGAqSS1kYg,cLrVnULmt235Eu0pSU_Qeg,1.0
OrmB5Onk2RaYyiGZmwliMQ,617w8MQE3z1szmLvs0WfCw,5.0
oAFOOGcRtgo1KuAypWHHBg,I6XYuYbHS4GttygYpTehZw,1.0
ZqEdxDDIGeInfR30_S0r5A,h1bm4MHZpQxhiD7iIyXWyg,5.0
MC1xIifm6x8uyafjm9pmLA,46jIimSl1KyRMrz9j9sU_g,1.0
e7V5B3xq3rRNxmABwFKqVw,3n7VGTZQKyWycuhU_j0lqA,3.0
GiHNoQXKOOa8JQPeXD1Zsw,OLkS4jfozQpUIUq0K6t_IQ,4.0
mlCU1dITrXxLUxfezsnMXw,dPBup9f9QMW-L9d7IQme0Q,4.0
YoxlivnrTYzZbb19gOEvig,Ti_G2cdqKzxy3h37JyVu4g,5.0
qjfMBIZpQT9DDtw_BWCopQ,ntcJKo9ziN-_kpNqzxPfGA,5.0
33ZmPuCcNZb36Dniwx_xqA,4sD9H1GhMIq0KEWBQ0OOHg,3.0
PIHvbaM4o_FdjHWgiEMrrA,8sfP7UGnmDowDQymGhNxhA,5.0
4FXa8mfUIRU1qml7cGtnDw,AYdS8RWl_6npvX71Of8vog,5.0
PifSfXxEUKOoYg-gJ4cjUQ,hdBlIBo_iZozNTfhoG6tqQ,4.0
N9iddqKbpIUSRlFIPPou8w,WK2VqaOPHXwbZBn7vhIzgg,1.0
lm7D8dK5EYmw7lAv6_WQvQ,tXjlSABqe84Ab8vhTedQuA,1.0
MlRIyxiu6b55ZnZWI18gNQ,WMkiheTT-8kRslImVLWMVw,4.0
zh7Bj9Mwl4rBiIj6GhZzWQ,GeLwhGlX8XsIsH-o3Wdc5w,4.0
_O_bvXST4SLVxEX2pY039g,E5BpOjF7-lIwScG4J5yHuA,5.0
msImzW-jdyZWokUIbeTg8w,FulJcD87UMj77cThpfaVLA,5.0
ORFcFHm50QyIGbkL8w2T0g,ZF0tt7hn6WK3-aNWgtLcFA,4.0
g1D_MnNHu-jgmEB08SRe4g,9WV05QIvKDnYF2ljNfRWig,1.0
WZ4vEAuJdBgHrnIZlBQLig,IAUTACBuUqSdFDcL2GsZ8Q,5.0
n1dDZfXcqw2A3iNwU5xlzg,eirHDiyhPn2YSo08G1tt6g,4.0
vzj8QOedY6LRQA52VHh7zg,tOPDno-cu5NQO56FeOBg-g,5.0
d60I5RwenHe-iXwPw5Db6A,D1lOc4bmegUFyp_eAyJPjw,2.0
uCEQd5zKfsbm5tCfrXvDeQ,lKyTClvZetFn_TUQIZPWwA,5.0
gZpbDmrt57yGJiKMKY6R2Q,FcekRqEpGjlpPwzLTYJtCA,5.0
JtAleUoVMdclu0dghTwUUw,RFIHFxmNH9dM0ouz2N8ZjQ,5.0
KZLwniH-nEiwAKkOyoa1GQ,g-YOzV9YIPmo6vZBHQuuUg,3.0
WCZykyxUYK_CzsI9wps5-w,-OWsJkkKmcMA8ecGLSUg7w,1.0
bYENop4BuQepBjM1-BI3fA,PUDDBW0MfpSFI2XEMv_g3Q,4.0
-PKqpPxTS_u3_bHFf8Daow,tFkhrHu-SqcgP4mKk0FnQQ,3.0
1WuBq0e8S4g5XZgDUO_YlA,HM3FJlW4zSU4FS_17DJI9g,1.0
Nd9V0NC_FKC4sWP_Oxuuhw,Ou-_OQUNvBcaAoRU0XPtaQ,5.0
N9iddqKbpIUSRlFIPPou8w,87YnZBGvjJrgppCD0D6mPg,5.0
WuvZUAXt8Q8gkYXEzdIgEQ,xoG-zabIUFngEhic1PEajA,4.0
bYENop4BuQepBjM1-BI3fA,PUDDBW0MfpSFI2XEMv_g3Q,5.0
0YVEpL1GcryCsx-mKolmwg,yE6aDcbbK8pmvNroXnQYQA,5.0
qjfMBIZpQT9DDtw_BWCopQ,q3qHHAMG8v748fe2z0EsCg,4.0
VoKtqw0wVJDfxglLwfboIg,QFP_XuQVDrz7fLKirJs3WQ,4.0
qjfMBIZpQT9DDtw_BWCopQ,HepUXzSDxLsKMxEJJq7emw,5.0
3G5LzD3zuY4wYjVV1N2ryA,ANmX99M5KtNWi5g39TFIKw,1.0
sx9HBRCJo1zM5lEbkX7khA,ep_CRM3EQALDlEWURWc4rg,3.0
pLc4snVbwKoUxerwnjq-NQ,24f-qQokEN2UvBNHMWLm3A,1.0
Z9IeBJ49gIDzn8WX0RuwZA,h-xgk0e_WisVzWLUudKgDg,5.0
5DZ9gJzGUUhiCouzKyONqg,-t29rrypP0eQdTeQ3YErdg,5.0
bYENop4BuQepBjM1-BI3fA,vRj1rgF4ZpwGt97MbcRzqg,4.0
vTyyCbhAOXaKUYWCd0YgNQ,poviu-6n3iaRE4gdQz6OYw,5.0
be81iGEs9LCnytYtaFz5yA,FgYpzGx02P2danClOzrHPQ,2.0
bYENop4BuQepBjM1-BI3fA,8BhNur6_XKLjCDvbhX2CNg,2.0
Z0pPx5DfmYgQIKGu5aSa_A,ZVFGfG-BuiCT0RBRFSdx3Q,3.0
S7csJQSpZURe67tfdnSbsA,j579drGztc4y1i-5dGFapA,5.0
en5qEaJqGeGTgGri3p8I1w,D4382zhJ5C-HLReP7nP0Rw,2.0
qjfMBIZpQT9DDtw_BWCopQ,WKSf7UQhANmzyxCtJ87abw,4.0
bYENop4BuQepBjM1-BI3fA,6JbpUlDGZrdkvyS2Fwl1Iw,5.0
-NkAqRYS2Ty9Yst424dQYQ,VHBuV0yVmZ9NK2fU_6Pogg,1.0
vnl8MiKdHOPoQaOONwZrVg,RSOAZcjiShJkeMjZ1C0eKA,5.0
L4FuYb4xcNDRGsY--K4qiQ,tU692E8N0xBQ7Ogc78gN2g,4.0
_iBtQkizRTVfvJ6d6w6n0g,EugP1H9WF04ClGhY83848A,5.0
meOoQz9HJpBjdFX9I_IL6w,stqWlKEgXweNQSsxOsHjVA,3.0
l2JpmmYO-5OXSYehBvTfcQ,p8JGaGU0bKzngOKGjnaH3g,2.0
SgsjjPOgHp38Zzj6cEeHEg,I4PTtdf6ma7gdqvEVzLtqw,4.0
PbGvkCiAh54gAIaXiAbsDg,Br3Su7hAHMAUX5NvLyltpw,5.0
9Y9N7aTJoRpKF4GXneq5JA,tnq7b6ROl4RIyfQoxIrXhw,1.0
bYENop4BuQepBjM1-BI3fA,UiZ2-Zq1SqZAC5HnfNNZFA,3.0
IZFdL9x6F4d8Ope6aSc7_g,nAbese1E1H5TwZntoEyfzg,3.0
LlOm5hE9Fy70jKfi0mSFWw,4D19uG4enigRAsvTVmn61g,4.0
ObyyvZOssz9PTVujgMrrTg,w9oRuexGGBZKa-Rs_GpQNg,4.0
iJDgB8rVNmC0rGAqSS1kYg,YT1oM3AlNSCjzKvbH8MPWA,4.0
VjS8Z6wrh_Uhhv4mX6hj7Q,RqOH4Yarn8gOyI5GRjKXDg,5.0
GsgJsNf0ZvBaw5AqccSdcA,eR44gUajtqCnVECnjh7Ynw,5.0
T9oFblU3a19zDsv-x14KqA,gl-HfAfrBNojLUCTQYGTKg,5.0
gCvGOoaproEvKA8LFFM-WA,no8Sj8Eflgka2LFdrYFG_Q,3.0
LtanRUZEVIYguXFwhvi-tQ,PjTPue4TRCVLjf2wPxSAaQ,3.0
39LJlMKpR7lUOnozeQHS8Q,GtrY5U_M1ac3bYCk0DUeIg,5.0
qjfMBIZpQT9DDtw_BWCopQ,KC1E05ak1gqLv8CEBZvQkg,3.0
QNtpiVMuh8K1_ciVsg5w3Q,f63mRXYxfiuHzY5KajPVjA,1.0
rwvErtZ4OXwXUyp97jaZdw,_C5ORDR6IeP-723RQFIASw,5.0
5STRta9Muto7ycOtdof1jg,sn7Tig3_rVLYv0FRguh5oQ,3.0
l92_KbvNc-cWIiqlmu6JdA,CaQNvsHVpWuDWTyHVyuU_Q,5.0
WuvZUAXt8Q8gkYXEzdIgEQ,oaG8tlKRPVFS4EghVGwdWQ,3.0
EryvaUTsMnk26eiauFWapQ,mVZhzTJ5xoneXa9XMWRyCg,3.0
X7iSWCaekeMT9nW87NH_6w,Mwd177ZUAavCANTeXRs2Jw,5.0
B3-vbQPPZwauuwqYq0eYDA,RFIHFxmNH9dM0ouz2N8ZjQ,5.0
XHc5orotk-IxdvnDmw5K3w,jorZo7Dp-xBzIBUxP0RkxQ,5.0
IwDBZfpm4vgTm9L6aF3pqg,IVjdhpnmqPiy6jNsPKM4RA,1.0
9tVaPD4kmWaF7TlTGT2JCg,Ooa4Mp4gB1UYiehjKMLfww,1.0
OrmB5Onk2RaYyiGZmwliMQ,HW5LkI9qeqVDwHqhd00_8A,5.0
hitQsK0PCvIaKWLiy7YVeQ,bvULUymFuaL_4Az8Vyxalg,5.0
ojHLCihjy_fA8GSGbhvaMw,dDaMtf0K5fwPx2vhthjnKA,5.0
t9Qrz3zLtOnlmEeKfDCtFA,B5YzH2QTnHThzrHPt-qHow,5.0
bYENop4BuQepBjM1-BI3fA,UAMFA32Bmz7Bc1DZ1fskUw,3.0
en5qEaJqGeGTgGri3p8I1w,dZ7xePBPBYKguqzZPFS8Lw,3.0
bYENop4BuQepBjM1-BI3fA,D1lOc4bmegUFyp_eAyJPjw,5.0
pfbDg4Y1cbibroVrY_jodw,7pAgxBMUjrVPH7xh3fn-gw,5.0
VoKtqw0wVJDfxglLwfboIg,dfqIU-iEqKh1Id8p3gDO5g,5.0
B9HhSealmeeXeFPGCUzWVg,3WU1ZobAqXQ07xYoKE2Vyg,5.0
VjS8Z6wrh_Uhhv4mX6hj7Q,HBdRgXfuKI7yhbqf5X83pw,5.0
s1vW8iR1aynv4n822v6nLA,sMFAsGVgcazzptMmE9Eu4A,3.0
X7iSWCaekeMT9nW87NH_6w,HAzpEkuWFokYcZ7MB5LZWQ,5.0
aSR-KQrOlpwK2gvrx5rQIA,1qw5dIsQPNGLOwnuP7Wj1g,3.0
JQvMNDFsvT_njvRgWUir3A,j4DHb4tmK3QlK0gqpdnMeA,5.0
5hAaXBfccsiDzfAVsAvRZg,hdtnpHXn-iIFTzPLvoOK0Q,4.0
9AgCFZrBV4iTcNPImMe_Ug,X6ZkbbAwCcz-ML1iihsszw,5.0
GL6FxWO3qYu95DNf_fW2lA,1Tb7ION52mf2I7wXJY9HAw,5.0
BmkW3AEVsF5RvL5dHRHHsg,0s9wc8XMhxgKbiHUreqeRw,3.0
Ldb7tKXRTxt1FhbAmHYa5g,sJDQ0lr0TNTFUnmPLrSJAQ,5.0
t9Qrz3zLtOnlmEeKfDCtFA,4-Ow0txvjH0yXTDGDvF0sA,5.0
O1uPwNLsCqav4NcPaICvCQ,tJhIqLwZnbBl5FKIChEIQA,5.0
t9Qrz3zLtOnlmEeKfDCtFA,ITfWNoHiDOHPef-560IEHA,4.0
18a4DNT_lj-cIWxUFlODxA,Wi1ne-0uW5I5NmAJidTYQQ,1.0
AhzL3Fgx_7TV0-RNdmPfPQ,UFTNjgf8vEIsOglJIClBqw,4.0
t9Qrz3zLtOnlmEeKfDCtFA,5SbXk54zWe22jg95R-8Fjw,4.0
5UAj092bUxjZ8MUYWFyVvg,232qg1k9QV0pNt90jyTatA,5.0
IwDBZfpm4vgTm9L6aF3pqg,XZ1vi4WFF4ba_1pLfKm6-w,4.0
uWLHotgwLCz1jMpt0spqqQ,x3HA6SJmjFfvqw0JYFnEQQ,5.0
gimx7Hd2FnECUAnMOEGpfw,pRF-yUpOG2YbzA767CLqQQ,1.0
qjfMBIZpQT9DDtw_BWCopQ,OypYjTC0zPu_lJ_SGzV4pw,3.0
l2JpmmYO-5OXSYehBvTfcQ,OxuMbH32vslHfMRcihOLjA,5.0
n0nnMMSfyfcBX4juJadYEg,YN_NU_9yL2mgzUgs1m6uVA,4.0
t9Qrz3zLtOnlmEeKfDCtFA,pA-bRSE9Iiygp2g254umUA,5.0
OIMeRuOyPGjaVLa3tBkkEg,6Elosz30YlUT3PTGF_Kwew,5.0
5jMVOTXxWDoGx4iO9q2EPA,fivoAD6x6jXJRiEZwhpcEQ,5.0
iS99Vnrx82PeIxN9uS4Q3A,_8SSuIhSyhsVl8p9CsLGCQ,4.0
bYENop4BuQepBjM1-BI3fA,hJl2iR6T7ZQ0dr18JgQSpg,3.0
SiBq_6NbgRim-3bDVXtAbg,QKKKcn4IqHZunZM7Nboqiw,4.0
vzD_V787alPwMGsT_Otd7g,UC3Txhs0OupMzYnrGEjYFg,1.0
n1dDZfXcqw2A3iNwU5xlzg,HW5LkI9qeqVDwHqhd00_8A,3.0
bYENop4BuQepBjM1-BI3fA,3lXDdLkEq3SI4z6hCjp7FA,4.0
MuUCflCJF5jPFGRueG4hDQ,U_U6C9AF7xmQijTTUFRzkQ,1.0
f1cNOlDhrgzkHCBc_wHc_Q,6zyM8TsJAedm1tuQsmHO3A,1.0
SiBq_6NbgRim-3bDVXtAbg,Hr_zdqPZ9VkGjKNv4UIQRg,4.0
Nd9V0NC_FKC4sWP_Oxuuhw,poviu-6n3iaRE4gdQz6OYw,5.0
BZjZdaohwsKdzypQJUGBSQ,yNCFucjmzObzUI7X3Ql_lw,4.0
t9Qrz3zLtOnlmEeKfDCtFA,pA-bRSE9Iiygp2g254umUA,5.0
4HazzLJz8DiohAiIBXGISQ,O4dxdtqo625JFN0uFaDZiw,3.0
7vcUoEoX9fN8WvjZVfiiYg,3TKvav2zyNnyGaHC3MEAow,5.0
bYENop4BuQepBjM1-BI3fA,UAMFA32Bmz7Bc1DZ1fskUw,4.0
KZLwniH-nEiwAKkOyoa1GQ,lo8e7k7cL8cyPBJjagp-9Q,5.0
_Ve6QpR8h7qBYzj0_I-F_g,8WBe-jXE19b21yevU1bh4A,2.0
bYENop4BuQepBjM1-BI3fA,0Sm2vdDInZoTnWLYyRM46Q,3.0
cYjCyrshzw_waT-VSZzP4w,XHr3rn4BhvPomAlr7YePiQ,4.0
bYENop4BuQepBjM1-BI3fA,vRj1rgF4ZpwGt97MbcRzqg,4.0
t9Qrz3zLtOnlmEeKfDCtFA,pA-bRSE9Iiygp2g254umUA,5.0
QNtpiVMuh8K1_ciVsg5w3Q,9PYS91OpSMhUGWxOLSckHA,2.0
tyOJEASerLdZJsOE3izaLw,DGOWn5OgwPfFv8JdQa5JaQ,5.0
BFG1TGGPqETKJn808c-q_A,XXXpyqzP0B2i8J2eWr2Zig,5.0
7LZs869-Y_dOlYWqRQotdQ,8KWYMhEf-aaXSEitik-6rw,4.0
bYENop4BuQepBjM1-BI3fA,4gaAipahj9uderijE8hvHg,4.0
erL4yRxNOfYJjYk6dqsYrg,vOXm5gX7V-vBbpmMnGgH6A,4.0
SiBq_6NbgRim-3bDVXtAbg,1e__0VDUwZ2Jb6pt65NjgA,1.0
bWmmKhZeu3aI6iFBjkP-Ag,8EJgnOMghWZJGqTkwm3Cdg,5.0
t9Qrz3zLtOnlmEeKfDCtFA,ItuQW04xVI3O7nlo6V1YiA,5.0
yNEuxv_oq2w2bVkMy7Gz6A,yGlPsqK8ck33EgvUINIfvQ,5.0
z8at9rz17whEbR0WaBmcAA,swcfmflnWlhnbvPOHvPq_A,4.0
WcJeZWHcuRYcSJPLeYFUdA,izb2BG_ujl2Xl1CBm34Ufw,4.0
mwlpywwXD5ZE6qgQlRJUDw,t0Qyogb4x--K9i5b0AoDCg,5.0
g2msNh9EGVSnTdYG8pfEDg,FzlwYkW9HzZ2PFDxxpcfew,4.0
XPAgre0XyzYQ8LvFSUzNMg,DGOWn5OgwPfFv8JdQa5JaQ,4.0
4HazzLJz8DiohAiIBXGISQ,UxzNkaC5944XFQ4Kwiw_ZQ,5.0
Cs9vrBCHnjXODulXdVBajw,HcddEbhaQ3wgyEFoEZSeGQ,4.0
msImzW-jdyZWokUIbeTg8w,a1M-I_ynCeJztNWXGuag_w,5.0
GUFEcMI95od8d7RgNRE7bg,EfXTQPiVBym_2KoG7-XeSw,1.0
sOGlXLsaS2GSPXjZHiDS2Q,iqeI_TWLvK3JabtPTZOkPw,5.0
z8at9rz17whEbR0WaBmcAA,6LH5CdxH-zQHkJfm7VIXMg,4.0
UYUWmXsUynm4sTkwk9siZw,ZMRfHHbyTQb_Yje9GhrVfw,4.0
wQebFZNqAF1j0rXWU881cg,uIK9cFiBkixiBLu4yXRQcg,2.0
qjfMBIZpQT9DDtw_BWCopQ,PBUP6KRtBb5OUFfcpCXPHw,4.0
xW8hfOIt90rDhHY931zobA,frvkIC6OAwgnQNsxjce_GA,1.0
QrG7OGc0GKP9qLVPHMqftw,1qw5dIsQPNGLOwnuP7Wj1g,1.0
bYENop4BuQepBjM1-BI3fA,-6kIZWnXPuDC6JiQJ-A1fg,3.0
BL4X3-DaNB9Ggww3lcjOGQ,8Y3Qw0aFzO4sw-9cJmK4cw,1.0
Eiu8Q6gx1S8xxHWQ_bnyPg,rLRw73bopdUf4spMxIAhIQ,2.0
teV7znuMEEcoQ6XvAS41LA,gVU0U7gNBMQxKTzqmRtdLg,4.0
m0UlbIhsnluk4qxnOI7FTw,6JbpUlDGZrdkvyS2Fwl1Iw,2.0
mtjLw1CKwlVPkJhRD5-Gmg,5eayf0Y0TY1ufCWXAk_a3Q,5.0
wTTvizmiDmyHvox05xl9rw,TGXrpSGt1ZDXpnqJwP4EMg,4.0
cM0nU9_fsv0CNiCc2txhqA,icOMQGI2G2wTzYoMB6084A,3.0
g1D_MnNHu-jgmEB08SRe4g,RdIffoaCKPkct-1EjP3JCw,2.0
0sAUF_yzU7nlac8Hg-FUvg,ZfOS7Mz-iGseNxBhlhXm_w,4.0
bYENop4BuQepBjM1-BI3fA,L-VNs3YquPGKVsXl2Ze-Yg,3.0
vTyyCbhAOXaKUYWCd0YgNQ,hdtnpHXn-iIFTzPLvoOK0Q,3.0
OrmB5Onk2RaYyiGZmwliMQ,r_oscENLKdrF2KNyWP4oow,5.0
KTAsW7GpHjZ7OqOkDJC7RQ,1RMVe56-iK6147yH72DfnA,5.0
1by3_PO4hsNyt8ja7FsvGg,7pAgxBMUjrVPH7xh3fn-gw,5.0
5J0cFl5_-gV7uKgAFscsMQ,Fl9l3QBGOvqyEZZIq5Hcpg,2.0
mdzXzM_0VXo1yNoSZrFY1Q,mFd-j_KM90IOamGmoN5AQA,5.0
n0nnMMSfyfcBX4juJadYEg,i7h-otytS-P8wRi-kpIKjg,3.0
0sAUF_yzU7nlac8Hg-FUvg,7U7RauxQC439NNwLHodZ6A,4.0
V7ZazFPTA7VGWGhK8DguNQ,BVOjxoXijWPfINv1eUGDKw,5.0
qjfMBIZpQT9DDtw_BWCopQ,G7g_qBWenj0McEQW1Nua3Q,2.0
OrmB5Onk2RaYyiGZmwliMQ,mLdqrqgEXuUrCdgHLr30QQ,5.0
US7_Ir8SbBzxEAr5AhqGjA,Li6Lz-5FwaNU_ncOiOweNg,4.0
Vjj-FaL3-JfD3wInZoTFcg,Sta8MzuLQAMEiGn0DQaXvg,1.0
YatbqTv4byySiMUdzOMHGg,cVvPP0brQ0n8bmaG80xfQw,2.0
qjfMBIZpQT9DDtw_BWCopQ,JMI0QB57htEHhUIVhHgfNw,4.0
bYENop4BuQepBjM1-BI3fA,vRj1rgF4ZpwGt97MbcRzqg,4.0
wCWbkClTQiqY-eVnjgq_BQ,Rb9QIj-NyRn_giOBN991YA,5.0
wCWbkClTQiqY-eVnjgq_BQ,nrUPzM6ekI0Piz5se4IsQg,5.0
TIrOT3y33xydiOnNSqDvOA,3AZjEgNM6CiOePDKKAQWgA,5.0
d60I5RwenHe-iXwPw5Db6A,OV22sSJgcmyojI3jXcPSXA,1.0
qjfMBIZpQT9DDtw_BWCopQ,WgCwdJQDy4J4neDL2NgKUg,5.0
qjfMBIZpQT9DDtw_BWCopQ,jA7MZB1aMgQaiNzIdhkwZg,5.0
SiBq_6NbgRim-3bDVXtAbg,ojZuG_1i6aDNTK8uq0LSTw,5.0
VgzqFRYFpymYEtQDJoEwuw,jDW4w0kICxhWEfgsy0n-YA,4.0
d7pwh_3IUKmJaLrYRW2GaA,5E9UN8OIuRV5mNvQPgs3mA,5.0
Z9n12BRNSEeJBhJ9Z8KgnQ,xQE1fuwKCXJEBcJgSSCNbw,5.0
wmwJmR_4gdc2LZBBVCKbqw,LZdleY5f0A3A2igYigkBYw,5.0
7CaE5e_7THHMsJ4zFsDkhg,5Z_KrsEQsPE0ibKwhYn3ZQ,4.0
dZ_tgBtaNAvcuAfKrdSpSQ,GST3wg-wej15vHeCvaXE6w,1.0
QiTswK0qYfWh3MCGngbjoQ,WYSqcpQv0OA8RyE7f2mnnw,5.0
qjfMBIZpQT9DDtw_BWCopQ,pRF-yUpOG2YbzA767CLqQQ,5.0
EryvaUTsMnk26eiauFWapQ,-kvsQOqoPUtcuQK0Qw--wQ,5.0
VgzqFRYFpymYEtQDJoEwuw,XWOa8by51Zfw_l9IdLtX5A,4.0
7CaE5e_7THHMsJ4zFsDkhg,EYoA7Zwg92rDj6pMAQQLTA,1.0
qjfMBIZpQT9DDtw_BWCopQ,pRF-yUpOG2YbzA767CLqQQ,3.0
Fs1EcptUYz3ci-TCoHRmcA,FKYWzsPZcB7Z0IWKFWPN8Q,5.0
qjfMBIZpQT9DDtw_BWCopQ,Hka5-_4n9D0xztihiwaXRw,2.0
P_QxBOf17qKNvPrDu_HV_A,eTrIVMySUFERsxo2ajRaWg,5.0
L0l8KyZi7cIqCFXvsZLK5A,x1THILczxQGi_jcMO1ED9A,5.0
xOFfO7ufLTPUQiwA0ueB_A,-0EdehHjIQc0DtYU8QcAig,4.0
yNEuxv_oq2w2bVkMy7Gz6A,yGlPsqK8ck33EgvUINIfvQ,5.0
0YVEpL1GcryCsx-mKolmwg,zi1BbV_hocgzuVtQxn4CJg,3.0
S4UqdN2pBUm_tCyswVyw5Q,yihGPorZJ4gruJKMgdg4zQ,5.0
EryvaUTsMnk26eiauFWapQ,bbQZwqg5mUVS8c0Exc6jHw,5.0
WZ4vEAuJdBgHrnIZlBQLig,6Euj8bfFJ4aQ_cCi7aMWCw,3.0
73n_e1Fnxt4R5rvKmL1wOQ,8KN5z81q3RjO-aKFdgvNWw,4.0
VglGu51dva1QZv1BmjiZZQ,hKWi8b6pQ26nzL9jhNZtEw,4.0
g1D_MnNHu-jgmEB08SRe4g,iXghrZgOr5cBcR00PtoBwg,2.0
mgkYMOjGo-AbDv80GelENw,npgM053pAXrWMMlhG2upiA,5.0
rD749L0_vIKJKaRYW73PJA,u71dDYtjQRRJ1dXbEXOTBQ,5.0
WcJeZWHcuRYcSJPLeYFUdA,izb2BG_ujl2Xl1CBm34Ufw,4.0
qjfMBIZpQT9DDtw_BWCopQ,Yj5JUGZsOeUEiSI1T9xj5A,5.0
Vaf-hl0_V9bCgT5UNRzLlg,paBU_11zL4xxGPjaKjk3qw,5.0
NndHosv5H2MvQifd4qBacw,Hng1aV3UUJEtqwr_hGxciA,3.0
ZqEdxDDIGeInfR30_S0r5A,JzUFlsQh5jWG0AHD0V8pIQ,4.0
_ipHJ9-yvbvphBDpxCzNeA,9datL-qMsIdhMHb3apzqeA,2.0
